total nodes,number tweets,number retweet,number replies,depth,freq,vrf,leader ,normal,total sentiment,co,centralty,diam,ecc,num sh path,num clique,num idp,max out,empty,engage max,num normal max,num leader max,lc,t freq,r freq,tpfr,t max,snt first,snt deep,snt ratio,score comm,local,snt sh path,wight clique,snt idp,real
5834,1271,3202,1361,5,16.16,3202,934,2268,12.3183,0.89,0.0,4,2.825128582,4,131,3,284,957,361,100,28.0,94028.03444,16.15921084,13.03286851,56.72652589,91745.71167,0.018823885,-0.9152,0.28949302,260.7734,186,-0.0503,2.919844208,-0.3295,1
1242,378,741,123,5,2.53,741,292,449,6.2015,0.87,0.4,4,3.032520325,4,17,3,133,286,139,63,34.0,159.6705556,2.528695584,0.128447305,7.652131671,57.95694444,0.080763043,-0.5715,0.276422764,31.0274,12,-0.0268,7.32019969,0.1665,0
20,9,8,3,2,3.65,8,5,3,1.2057,0.0,0.0,2,1.666666667,2,2,1,6,5,6,2,2.0,72.96,3.129656085,3.47287037,1.782805556,0.0,0.301425,0.4019,0.0,0.0,1,1.2057,0.8038,0.8038,0
1099,595,416,88,5,11.72,416,159,257,-8.7092,0.85,-0.82,4,3.011363636,4,13,4,99,508,100,55,35.0,11247.28917,11.70895732,10.22476061,8.210590992,22.51638889,-0.095393103,-0.7775,0.431818182,22.5529,13,-0.0632,-5.482611051,0.8307,0
1865,1536,322,7,4,42.94,322,140,182,1.6394,0.0,0.0,4,3.285714286,4,4,3,25,1486,25,18,7.0,80091.36083,42.8912506,36.22124747,7.324258402,22947.32667,0.000244,2.1025,0.285714286,0.0,1,0.3991,0.980063636,-0.1844,1
11,11,0,0,1,1.61,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,11,0,0,0,0.0,1.479513889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
108,42,56,10,2,755.81,56,26,30,0.3802,0.0,0.0,0,0.0,3,3,13,33,13,2,7,80451.55944,746.3379842,618.8639883,78.48406987,78976.20222,0.042244444,0.0,0.2,0.0,0.0,0,0.635233333,0.0704,-0.1628,1
11,7,2,2,2,3.03,2,1,1,-0.1531,0.0,0.0,1,1.0,1,1,1,3,5,3,1,0.0,20.9875,2.780648148,0.030555556,0.128541667,20.54722222,-0.07655,-0.1531,0.5,0.0,1,-0.1531,-0.1531,-0.1531,1
3403,1030,1906,467,5,21.81,1906,913,993,21.9613,0.89,0.0,4,3.199143469,4,68,3,112,783,142,47,56.0,73935.84167,21.80299892,21.72025542,5.543979809,46699.92889,0.0419417,-1.6733,0.246252677,79.5715,60,0.2931,9.701497767,0.4632,1
1149,367,641,141,5,5.02,641,239,402,-9.7141,0.86,-0.54,4,2.680851064,4,28,3,123,313,134,71,31.0,5638.289444,4.88951401,4.898978502,16.82506944,18.33138889,-0.210768519,-2.0357,0.390070922,26.8725,28,-0.2256,-2.410177289,-0.1791,0
160,155,1,4,5,541.95,1,0,1,1.3607,0.0,0.0,0,0.0,2,2,1,153,1,1,0,28679.18278,538.5875431,0.0,0.084444444,28679.09833,0.426,1.3607,0.25,0.0,0.0,0,0.68035,0.5087,0.852,1
41,18,17,6,2,3.83,17,10,7,-2.6737,0.0,0.0,1,1.0,1,1,1,11,13,11,4,3.0,4.2625,3.739920635,0.100747354,0.232198068,2.263611111,-0.53474,0.0,1.0,0.0,5,-0.8968,-2.6737,-0.296,1
39,25,13,1,2,32.93,13,5,8,0.0,0.0,0.0,0,0.0,0,1,1,7,21,7,6,0.0,1284.380556,31.10128472,9.432770833,6.860138889,907.0666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
32,18,4,10,5,745.55,4,3,1,1.006,0.0,0.0,4,3.1,4,4,2,2,12,2,1,1.0,21247.88306,722.9595623,151.254697,6.698402778,16252.53778,0.237833333,0.2598,0.3,0.0,1,1.0576,0.06835,0.6808,0
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
595,367,125,103,5,22.19,125,61,64,5.0848,0.88,-0.48,4,2.825242718,4,21,3,43,318,44,4,12.0,13203.87972,22.15683818,22.03938805,5.390780674,69.90944444,0.076320408,0.5966,0.262135922,20.3059,14,-0.1284,2.186493493,0.1818,0
70,37,27,6,2,4.01,27,12,15,0.9689,0.0,0.0,3,2.333333333,3,3,2,12,29,12,4,3.0,194.0827778,2.728180751,2.733438967,26.47726562,28.57027778,0.1211125,0.0,0.166666667,0.0,1,0.8927,0.34306,0.7964,0
3186,969,1067,1150,9,0.02,1067,396,671,-50.5385,0.85,-0.63,4,3.045217391,4,147,3,207,641,445,94,38.0,70.06111111,0.007408395,0.021965624,6.512706078,6.368888889,-0.045887195,-34.4261,0.393043478,275.436,168,0.021,-14.76259092,0.1193,1
19,13,4,2,2,16.11,4,2,2,-0.0552,0.0,0.0,0,0.0,2,2,5,11,5,2,2,302.9313889,15.12794444,0.014777778,0.176277778,302.5588889,-0.0276,-0.4767,0.5,0.0,0.0,0,-0.0276,-0.0552,-0.0552,0
5238,1032,3166,1040,5,0.87,3166,1306,1860,73.3753,0.86,0.0,4,3.032692308,4,128,4,130,576,181,74,43.0,4555.385,0.874470584,0.869258976,24.25871068,2311.293611,0.098266447,1.1311,0.298076923,245.4885,139,-0.0181,26.77650526,0.6227,1
22,13,9,0,2,647.53,9,4,5,0.0,0.0,0.0,0,0.0,0,0,5,11,5,2,3,15.87805556,619.3721981,0.689806763,3.307067901,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
496,450,30,16,5,172.37,30,16,14,4.6745,0.92,0.75,2,1.75,2,2,2,4,422,4,1,3.0,85489.08611,171.9979197,153.4744355,8.899201389,17837.645,0.0732,0.9109,0.0,1.547,4,1.2368,2.88878,0.7506,1
704,157,479,68,5,8.57,479,173,306,-7.6279,0.86,0.0,4,2.897058824,4,15,3,99,105,105,58,34.0,575.5930556,8.558899133,0.816425138,15.94138173,7.830555556,-0.119051923,-1.4489,0.426470588,14.8371,10,-0.0598,-3.022013636,0.1706,0
3,1,2,0,2,0.02,2,1,1,0.0,0.0,0.0,0,0.0,0,0,2,0,2,1,1,0.049166667,0.0,0.002986111,0.043194444,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
117,107,9,1,2,678.35,9,4,5,0.0,0.0,0.0,0,0.0,0,1,1,5,101,5,3,1.0,79367.36528,672.6043809,579.9353719,0.627861111,62269.06139,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
3237,1852,1172,213,5,27.09,1172,519,653,23.4041,0.87,0.0,4,2.948356808,4,35,3,118,1549,121,64,31.0,87699.59361,27.07798075,23.36757747,43.07678852,85477.26667,0.061127723,0.7212,0.234741784,46.1958,22,0.0351,8.243744105,0.0015,1
42,5,36,1,2,88.26,36,18,18,0.0,0.0,0.0,0,0.0,0,1,1,29,2,29,13,16.0,23.52138889,86.20342377,0.546744186,2.487177177,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
26,13,7,6,5,6.16,7,3,4,-1.5937,0.0,0.0,2,1.833333333,2,2,2,8,10,11,3,3.0,106.7113889,5.932386831,0.031563786,0.275324074,105.7605556,-0.119833333,-1.5937,0.5,0.0,1,-1.0681,-0.888442857,-0.7086,0
2,2,0,0,1,8303.09,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,5535.396019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
2408,1000,1236,172,5,5.77,1236,514,722,-3.056,0.88,0.0,4,3.005813953,4,28,3,94,785,435,234,160.0,13890.6575,5.068974794,5.766814031,127.8966859,10986.89194,-0.007346512,0.3997,0.331395349,44.1807,23,-0.0153,-1.611854559,0.7373,0
475,94,342,39,5,1.03,342,103,239,-1.4018,0.9,0.0,4,2.615384615,4,9,2,102,70,104,64,27.0,489.025,0.912453898,1.025352474,5.282612019,291.4594444,-0.068333333,0.2382,0.358974359,8.2288,3,0.0371,-1.285327481,0.0339,0
545,262,257,26,5,6.72,257,104,153,-6.8831,0.85,-0.96,5,3.576923077,5,7,3,49,185,49,23,24.0,3663.124722,6.700836895,6.708833435,8.337079308,3.237777778,-0.086977922,-1.1448,0.5,7.8571,3,-1.3085,-3.357636923,-0.1762,0
2505,849,1164,492,5,37.49,1164,380,784,25.7166,0.87,0.48,4,2.869918699,4,73,3,210,717,328,117,49.0,93911.8025,37.47463975,30.44647989,7.856023707,90710.04806,0.128841667,-1.4921,0.272357724,106.0571,71,0.1091,13.05474076,0.3449,1
373,164,181,28,5,9.29,181,61,120,1.5403,0.9,-0.75,4,2.642857143,4,6,3,56,131,56,35,16.0,273.7011111,9.267855764,0.731268568,4.171784928,167.8347222,0.028439394,1.7876,0.214285714,5.6122,4,0.0865,0.420584507,0.1228,0
20,17,3,0,2,37.29,3,1,2,0.0,0.0,0.0,0,0.0,0,0,3,16,3,2,1,7.4425,35.51763228,0.009444444,0.086018519,7.237777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1195,1011,123,61,5,16.41,123,56,67,1.365,0.9,-0.58,4,2.704918033,4,9,3,17,933,17,10,4.0,17163.26583,16.39368009,14.35031564,18.00684248,120.385,-0.00210641,-0.1506,0.278688525,13.0733,8,0.2184,0.129837736,0.6484,0
782,447,281,54,5,29.41,281,113,168,-1.9184,0.87,0.0,4,2.740740741,4,11,3,64,394,65,37,25.0,22234.72028,29.36873208,28.39682524,2.78066092,9.8475,0.013015094,0.1834,0.333333333,12.2106,9,0.1876,-0.761898206,0.4158,1
3036,800,1727,509,5,27.84,1727,737,990,5.993,0.88,0.53,4,2.842829077,4,65,3,168,627,183,59,49.0,84496.84417,27.83388962,25.39741768,13.79170883,84140.05056,0.047598266,-0.286,0.288801572,104.9294,71,0.0355,8.401452113,-0.6781,1
23,15,8,0,2,739.0,8,3,5,0.0,0.0,0.0,0,0.0,0,0,6,12,6,4,2,15.365,708.2064352,0.350185185,0.612847222,13.07972222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
360,95,240,25,5,41.88,240,111,129,-4.7421,0.92,0.4,3,2.2,3,4,2,97,84,110,69,33.0,15076.34194,3.899120499,41.73711911,1446.686336,27.25916667,-0.134854545,-4.1314,0.44,3.6451,6,-0.8657,-2.109527451,-0.8625,0
486,280,181,25,2,5.79,181,83,98,4.569,0.84,0.0,4,2.96,4,8,3,59,261,59,35,23.0,631.1727778,5.778360712,1.295748916,17.47650054,22.56083333,0.240473684,0.0,0.2,6.2575,2,-0.0888,1.840744444,-0.6889,0
115,9,89,17,5,49.5,89,35,54,0.7749,0.83,-0.34,4,3.176470588,4,6,3,37,5,40,20,13.0,5688.439722,49.03086686,45.68961925,7.140689203,388.4383333,0.0721,-0.0987,0.235294118,3.5451,2,0.3054,0.404768571,0.0248,0
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
37,29,6,2,2,1807.71,6,3,3,-0.3575,0.0,0.0,0,0.0,2,2,5,25,5,1,2,66885.135,1760.11481,1752.176718,2.262013889,12128.63417,-0.089375,0.0,0.5,0.0,0.0,0,-0.17875,-0.3575,-0.3575,1
3,2,1,0,2,1074.32,1,0,1,0.0,0.0,0.0,0,0.0,0,0,1,1,1,1,0,0.045555556,805.741875,0.0,0.045555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
5,5,0,0,1,5871.07,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,5,0,0,0,0.0,4892.557083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
7,7,0,0,1,16.24,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,7,0,0,0,0.0,14.20795139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
9,1,8,0,2,0.2,8,2,6,0.0,0.0,0.0,0,0.0,0,0,8,0,8,6,2,1.796944444,0.0,0.174222222,0.572152778,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1310,484,621,205,5,9.35,621,245,376,-11.4519,0.87,0.0,4,2.92195122,4,36,3,134,412,148,61,32.0,12251.29444,6.129231715,9.340138147,18.28892852,10.265,-0.200877778,-0.7583,0.375609756,46.5997,26,0.0944,-0.092148254,0.2968,1
16,4,8,4,4,2.86,8,1,7,0.1432,0.0,0.0,0,0.0,2,2,9,2,9,7,1,45.70388889,2.256813725,0.427679739,1.388055556,38.36583333,-0.04745,-0.2386,0.5,0.0,0.0,0,0.0716,0.1795,0.1795,0
221,162,56,3,2,18.87,56,27,29,0.441,0.0,0.0,2,1.666666667,2,2,1,18,151,18,7,10.0,1559.936389,18.78127377,7.012263514,1.397880117,140.8255556,0.040090909,0.0,0.333333333,0.0,1,0.441,0.2205,0.441,0
47,21,18,8,2,1643.18,18,12,6,0.7924,0.0,0.0,0,0.0,2,2,12,13,12,5,0,77229.26917,1608.94287,890.9908912,8.038247863,34461.70222,0.09905,0.7924,0.25,0.0,0.0,0,-0.02645,0.6166,0.6166,1
4742,3130,919,693,5,2.32,919,293,626,-44.5398,0.87,0.4,4,3.025974026,4,93,3,294,2912,606,212,86.0,10968.78056,2.319641928,2.266914283,8.851040906,9736.233611,-0.146117431,1.2655,0.380952381,195.2886,103,-0.1984,-7.98663274,-0.1141,1
2,2,0,0,1,1107.75,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,738.500463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
250,152,82,16,5,10.75,82,44,38,-1.2132,0.84,0.0,4,2.6875,4,5,3,16,121,16,8,6.0,2687.746389,8.913141877,10.70761067,29.0839011,1.461944444,-0.047848387,-0.4729,0.375,2.4141,1,0.1606,-0.783818182,0.1223,0
3577,1488,1527,562,5,4.98,1527,605,922,-108.3542,0.87,-0.91,4,2.932384342,4,85,3,239,1228,326,116,52.0,17753.96056,4.978247314,4.957004612,36.4234243,13025.78,-0.392409231,-7.6083,0.494661922,146.5623,71,-0.2066,-43.88695633,-0.0748,0
3830,1789,1407,634,5,23.49,1407,643,764,23.47,0.86,0.0,4,2.947949527,4,89,3,244,1503,356,58,86.0,89923.71222,23.47927688,20.31737289,30.76189857,62486.57889,0.091615385,2.3298,0.320189274,150.8823,111,0.1643,9.484953282,-0.102,1
91,43,40,8,5,840.78,40,21,19,2.5851,0.0,0.0,4,2.875,4,4,3,21,31,21,10,11.0,74502.375,831.6435024,719.317968,8.939873737,70375.45444,0.022441667,1.3512,0.125,0.0,1,1.6401,1.314469231,0.372,1
505,154,327,24,4,159.93,327,149,178,2.3739,0.91,0.0,4,2.541666667,4,6,2,85,116,85,38,45.0,80476.275,159.6172793,155.9437451,13.14091794,49606.02972,0.070844737,0.0,0.125,3.9648,2,0.2204,0.683936508,-0.1821,1
54,54,0,0,1,2.42,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,54,0,0,0,0.0,2.376833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
16,16,0,0,1,0.34,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,16,0,0,0,0.0,0.317843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
640,551,71,18,5,38.34,71,38,33,3.6302,0.95,0.66,3,2.444444444,3,3,2,13,518,13,4,8.0,23614.41667,38.28378012,36.80932137,4.912774348,21523.25611,0.050939394,0.3612,0.111111111,2.7005,1,0.7598,0.916221429,0.839,0
120,68,51,1,2,6.28,51,23,28,0.0,0.0,0.0,0,0.0,0,1,1,24,59,24,14,9.0,753.3569444,5.477828283,6.226042241,5.84457265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
76,65,10,1,2,39.2,10,5,5,0.0,0.0,0.0,0,0.0,0,1,1,4,61,4,1,2.0,2978.823889,38.65640693,36.47975469,0.303030303,172.6544444,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
8,8,0,0,1,1.18,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,8,0,0,0,0.0,1.047407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
53,38,4,11,5,651.13,4,1,3,-1.5898,0.72,0.66,4,3.454545455,4,7,3,4,33,4,1,0.0,13796.36417,639.0690535,255.4878395,0.444107143,11473.77972,-0.35946,-1.9913,0.545454545,5.3367,2,-0.0316,-0.6845125,-0.0172,1
60,37,21,2,2,1.35,21,16,5,-0.4767,0.0,0.0,1,1.0,1,1,1,17,31,17,1,16.0,4.802777778,1.330491803,0.068752277,0.141262626,4.087777778,-0.07945,-0.4767,0.5,0.0,1,-0.4767,-0.4767,0.0,0
333,169,71,93,5,48.57,71,37,34,3.925,0.89,-0.13,4,2.752688172,4,17,3,46,148,61,15,16.0,166.3808333,48.42578842,0.494036094,2.047240497,12.10972222,0.000552381,1.1764,0.247311828,16.7232,13,0.3124,3.054261552,0.0338,0
882,673,152,57,5,49.5,152,62,90,3.677,0.85,0.37,4,2.859649123,4,12,3,25,593,25,16,9.0,43659.31528,49.44869196,49.44388889,17.74862179,79.5625,0.02236625,1.3654,0.298245614,12.5836,9,0.0252,2.219260392,0.742,0
44,22,22,0,2,211.87,22,8,14,0.0,0.0,0.0,0,0.0,0,0,12,17,12,8,4,5343.326111,207.1586481,29.2927716,2.469558081,4030.578056,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
613,181,259,173,5,47.2,259,93,166,19.2839,0.9,-0.67,4,2.826589595,4,37,3,88,137,115,51,16.0,28723.10611,47.11994119,13.06917164,6.617817784,22253.07194,0.278879545,4.503,0.225433526,42.1516,16,0.2059,6.620423982,-0.5193,1
54,42,9,3,2,185.02,9,2,7,0.6588,0.0,0.0,0,0.0,2,2,4,35,4,3,1,98.21277778,181.6608434,1.784166667,0.32375,57.39777778,0.094114286,0.0,0.0,0.0,0.0,0,0.2196,0.6588,0.6588,0
48,48,0,0,1,15.31,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,48,0,0,0,0.0,14.9935034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
4271,1023,2526,722,5,2.83,2526,878,1648,-61.1475,0.88,-0.67,4,2.912742382,4,84,4,232,746,636,274,141.0,11899.10944,2.829739648,2.676353191,99.4253407,8248.373889,-0.16360722,-0.7562,0.369806094,165.0536,85,-0.0601,-20.44331328,-0.1858,0
13,12,1,0,2,27.9,1,1,0,0.0,0.0,0.0,0,0.0,0,0,1,11,1,0,1,22.4125,25.90668651,0.0,0.012222222,22.40027778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
207,58,138,11,2,45.32,138,51,87,-0.6264,0.89,0.44,0,0.0,3,2,33,42,33,11,15,9380.756944,44.36097756,45.09973157,10.60803505,0.951111111,-0.03915,0.0,0.181818182,0.0,0.0,0,0.148978947,-0.9062,-0.9062,1
11,9,2,0,2,13.42,2,1,1,0.0,0.0,0.0,0,0.0,0,0,1,7,1,0,1,21.40361111,12.305625,1.775810185,0.098194444,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
2,2,0,0,1,10.44,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,6.957407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
716,251,389,76,4,12.2,389,153,236,9.7623,0.87,0.7,4,3.013157895,4,15,2,135,214,150,65,44.0,7533.562778,12.18503254,7.205777933,33.14065837,5373.958056,0.183016216,0.2523,0.263157895,17.7132,8,0.1238,4.494820899,-0.3037,0
28,25,3,0,2,1.48,3,1,2,0.0,0.0,0.0,0,0.0,0,0,1,22,1,1,0,14.38638889,1.431867816,0.495258621,0.033888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
8,8,0,0,1,1388.47,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,8,0,0,0,0.0,1234.199136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
8,7,1,0,2,11.12,1,1,0,0.0,0.0,0.0,0,0.0,0,0,1,6,1,0,1,88.96472222,8.613981481,0.0,18.1675,70.79722222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2,2,0,0,1,58.98,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,39.31824074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
25,17,6,2,2,0.71,6,2,4,-0.4559,0.0,0.0,1,1.0,1,1,1,4,14,4,2,0.0,13.92611111,0.669337607,0.534764957,0.117465278,13.84638889,-0.151966667,0.0,0.5,0.0,1,-0.4559,-0.4559,0.0,1
96,32,61,3,2,7.1,61,20,41,0.4019,0.0,0.0,1,1.0,1,1,1,33,23,33,21,11.0,681.6461111,7.024140893,7.026308706,3.641875,0.457222222,0.044655556,0.0,0.0,0.0,2,0.4019,0.4019,0.0,0
55,23,27,5,2,1058.66,27,11,16,-0.2023,0.0,0.0,0,0.0,2,2,14,16,14,5,4,58226.06222,1039.375466,1011.861265,2.263168403,58205.02611,-0.0289,0.0,0.6,0.0,0.0,0,-0.34662,0.0647,0.5387,1
871,203,542,126,4,10.36,542,196,346,6.8718,0.85,0.27,4,2.880952381,4,28,4,116,154,141,66,40.0,8090.515556,10.34818775,9.276480313,24.48922751,0.0,0.147079592,0.8963,0.333333333,31.6924,23,0.277,1.867101538,-0.117,0
317,263,46,8,2,251.46,46,19,27,1.4127,0.0,0.0,4,3.25,4,4,3,31,251,31,18,9.0,70374.62139,250.6708735,166.1316571,1.953184156,61627.05139,0.117725,0.0,0.25,0.0,1,0.2159,0.652066667,-0.1467,1
80,40,35,5,2,36.21,35,21,14,0.5994,0.0,0.0,0,0.0,2,2,25,34,25,7,18,86.52972222,35.76157407,1.056076818,5.460321637,0.985277778,0.0999,0.0,0.0,0.0,0.0,0,0.11988,0.5994,0.5994,0
39,4,10,25,3,1095.39,10,4,6,-1.4321,0.89,-0.23,4,2.76,4,7,2,28,1,31,4,3.0,42714.76778,1067.868736,42.11111806,1.085753968,42707.16889,-0.667933333,-1.4321,0.32,5.2117,2,-0.1409,0.096251563,0.0754,1
33,26,7,0,2,163.64,7,3,4,0.0,0.0,0.0,0,0.0,0,0,3,23,3,3,0,2639.878889,158.8310948,41.89816176,1.97031746,1215.320278,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
176,94,58,24,5,101.17,58,17,41,-2.6213,0.84,0.34,4,3.0,4,9,3,24,77,26,15,5.0,17806.79556,100.6023101,100.6033349,10.14034722,14201.94528,-0.066729412,-1.5612,0.458333333,7.0717,2,-0.0038,-1.316,-0.1367,1
1088,704,322,62,5,3.73,322,156,166,-4.1363,0.88,-0.68,4,2.758064516,4,14,3,114,632,119,50,47.0,254.2227778,3.726378176,0.233328997,7.113844354,0.0,-0.034948611,-3.7156,0.387096774,14.253,7,-0.3354,-2.227698746,-0.1031,0
184,180,4,0,2,173.23,4,4,0,0.0,0.0,0.0,0,0.0,0,0,2,177,2,0,2,26764.55472,172.2952417,107.3011246,25.455,26662.98694,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
661,305,287,69,3,2.15,287,87,200,7.2679,0.87,0.67,4,2.884057971,4,10,3,132,246,135,67,27.0,864.7180556,2.144852719,1.306131252,25.40710204,42.57166667,0.101833898,-0.5166,0.217391304,19.4097,11,-0.0741,3.223271837,-0.308,0
8,8,0,0,1,3207.59,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,8,0,0,0,0.0,2851.190864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
154,146,8,0,2,591.42,8,2,6,0.0,0.0,0.0,0,0.0,0,0,3,141,3,2,1,81445.5075,587.6054695,401.8421111,0.737638889,47375.66972,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
6,5,0,1,2,735.22,0,0,0,0.8553,0.0,0.0,0,0.0,0,1,1,1,4,1,0,0.0,0.0,630.1869444,0.0,0.0,0.0,0.8553,0.8553,0.0,0.0,0,0.8553,0.8553,0.8553,0
3630,771,2049,810,5,6.36,2049,705,1344,26.736,0.87,0.13,4,2.959259259,4,106,3,258,465,369,86,54.0,23082.91556,6.342235457,6.357171578,22.1315134,15595.7325,0.063670915,1.7595,0.296296296,187.3621,118,0.0016,9.559665403,0.528,1
408,203,172,33,3,8.71,172,95,77,4.1248,0.92,0.0,4,2.727272727,4,5,3,89,150,94,36,36.0,2047.638889,8.687749253,5.00585235,22.15191419,940.3194444,0.043513208,2.7835,0.121212121,7.0441,2,0.2022,1.498095313,-0.0684,0
62,42,13,7,3,56.14,13,5,8,-0.495,0.0,0.0,3,2.428571429,3,3,2,9,37,9,3,2.0,104.4011111,55.24529541,1.543703704,1.782266082,7.13,-0.17124,0.0652,0.571428571,0.0,1,-0.3823,-0.532836364,-0.1655,0
5,5,0,0,1,101.89,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,5,0,0,0,0.0,84.90768519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
33,32,1,0,2,31.03,1,1,0,0.0,0.0,0.0,0,0.0,0,0,1,31,1,0,1,0.058888889,30.11652778,0.0,0.058888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
44,24,18,2,2,1803.52,18,6,12,-0.6432,0.0,0.0,0,0.0,2,2,6,19,6,5,0,46069.04278,1763.44542,224.0242407,2.604708333,35987.78861,-0.12864,-0.7712,0.5,0.0,0.0,0,-0.3216,-0.6432,-0.6432,1
226,90,111,25,3,3.45,111,42,69,-2.1786,0.88,0.0,4,3.04,4,6,3,112,77,117,63,34.0,780.3138889,3.436812286,3.420500489,7.13145679,21.15388889,-0.205576923,-1.3132,0.36,4.5282,4,-1.019,-0.603519048,-0.7059,0
8,7,1,0,2,10064.79,1,0,1,0.0,0.0,0.0,0,0.0,0,0,1,6,1,1,0,80518.35833,8946.477716,0.0,0.058888889,80518.29944,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
24,21,2,1,2,3072.64,2,2,0,0.4843,0.0,0.0,0,0.0,0,1,1,1,18,1,0,1.0,69347.42583,2949.562833,2146.6107,0.505416667,15681.89833,0.161433333,0.0,0.0,0.0,0,0.4843,0.4843,0.4843,1
94,60,27,7,5,806.52,27,14,13,-1.2614,0.0,0.0,3,2.571428571,3,3,2,20,53,20,7,13.0,71524.04639,798.034038,566.3184971,4.002469136,71513.29472,-0.009514286,-1.6226,0.428571429,0.0,1,-0.8172,-0.44801,-0.7506,1
11,9,2,0,2,2366.42,2,2,0,0.0,0.0,0.0,0,0.0,0,0,2,8,2,0,2,953.4858333,2169.222245,0.001898148,0.023611111,953.4508333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
